year,method,y_true,y_pred,pi_lo,pi_hi,abs_error,in_interval,country
2022,bayesian,0.6704066385025296,0.5895030544344595,0.5360917844901711,0.6429143243787478,0.08090358406807008,False,ARG
2022,xgboost,0.6704066385025296,0.6295855641365051,0.61883083559127,0.6403402926817403,0.040821074366024446,False,ARG
2023,naive,0.6595356295976617,0.6704066385025296,0.6349888307890712,0.7058244462159879,0.010871008904867918,True,ARG
2023,ets,0.6595356295976617,0.6808452656748163,0.6512822270575552,0.7104083042920774,0.021309636077154637,True,ARG
2023,arima,0.6595356295976617,0.6733538539931834,0.645336425242059,0.7013712827443077,0.013818224395521717,True,ARG
2023,bayesian,0.6595356295976617,0.6044812981876173,0.546668115195861,0.6622944811793736,0.055054331410044344,True,ARG
2023,xgboost,0.6595356295976617,0.6327248811721802,0.6208599428844507,0.6445898194599097,0.02681074842548148,False,ARG
2024,naive,0.628338559546497,0.6595356295976617,0.6245027353304513,0.694568523864872,0.031197070051164677,True,ARG
2024,ets,0.628338559546497,0.6655156525924194,0.6361386280088406,0.6948926771759982,0.03717709304592243,False,ARG
2024,arima,0.628338559546497,0.6585767941246918,0.6309773017012256,0.6861762865481581,0.030238234578194856,False,ARG
2024,bayesian,0.628338559546497,0.6229493423794968,0.5636641512385338,0.6822345335204599,0.005389217167000138,True,ARG
2024,xgboost,0.628338559546497,0.6526705026626587,0.6409799576299657,0.6643610476953516,0.024331943116161714,False,ARG
2015,naive,0.6007534829182598,0.5717093381528836,0.5065512342385602,0.636867442067207,0.0290441447653762,True,BOL
2015,ets,0.6007534829182598,0.5730699417514844,0.5203622897417665,0.6257775937612023,0.027683541166775405,True,BOL
2015,arima,0.6007534829182598,0.5606994715207829,0.4962782234789981,0.6251207195625678,0.040054011397476885,True,BOL
2015,bayesian,0.6007534829182598,0.6376651010252821,0.5798251207111025,0.6955050813394617,0.03691161810702226,True,BOL
2015,xgboost,0.6007534829182598,0.5784150958061218,0.5664140012655672,0.5904161903466765,0.02233838711213798,False,BOL
2016,naive,0.6818937436101499,0.6007534829182598,0.536694687492392,0.6648122783441276,0.08114026069189006,False,BOL
2016,ets,0.6818937436101499,0.5914761985092678,0.540147809001269,0.6428045880172666,0.09041754510088207,False,BOL
2016,arima,0.6818937436101499,0.5919413361353688,0.5283994019364586,0.655483270334279,0.08995240747478106,False,BOL
2016,bayesian,0.6818937436101499,0.6504286126978636,0.5938581133780261,0.706999112017701,0.03146513091228631,True,BOL
2016,xgboost,0.6818937436101499,0.580523669719696,0.5673235042594265,0.5937238351799656,0.10137007389045383,False,BOL
2017,naive,0.6572575747155127,0.6818937436101499,0.6142807012588276,0.7495067859614721,0.024636168894637156,True,BOL
2017,ets,0.6572575747155127,0.6487830080210759,0.5938237771982595,0.7037422388438923,0.008474566694436803,True,BOL
2017,arima,0.6572575747155127,0.6787782913954331,0.6112521595107469,0.7463044232801194,0.021520716679920393,True,BOL
2017,bayesian,0.6572575747155127,0.7002560800672377,0.6456116834648906,0.7549004766695848,0.042998505351725,True,BOL
2017,xgboost,0.6572575747155127,0.6601228713989258,0.6445136923922239,0.6757320504056277,0.0028652966834130655,True,BOL
2018,naive,0.6558501580233187,0.6572575747155127,0.5912506607500595,0.7232644886809659,0.001407416692194019,True,BOL
2018,ets,0.6558501580233187,0.6658745312699799,0.6123479461314953,0.7194011164084644,0.010024373246661167,True,BOL
2018,arima,0.6558501580233187,0.6525961769396882,0.586772754765782,0.7184195991135944,0.0032539810836305083,True,BOL
2018,bayesian,0.6558501580233187,0.7195479681233045,0.6651199007008699,0.773976035545739,0.06369781009998576,False,BOL
2018,xgboost,0.6558501580233187,0.6524097323417664,0.6373570156084958,0.6674624490750369,0.0034404256815523393,True,BOL
2019,naive,0.6694323987136559,0.6558501580233187,0.5917029326825586,0.7199973833640788,0.0135822406903372,True,BOL
2019,ets,0.6694323987136559,0.6707087593810909,0.6183355251968682,0.7230819935653136,0.0012763606674349726,True,BOL
2019,arima,0.6694323987136559,0.6514232566103829,0.5874473594915093,0.7153991537292566,0.01800914210327298,True,BOL
2019,bayesian,0.6694323987136559,0.729331906693989,0.6730794636107533,0.7855843497772246,0.059899507980333055,False,BOL
2019,xgboost,0.6694323987136559,0.6517919898033142,0.6372704860193896,0.6663134935872388,0.017640408910341687,False,BOL
2020,naive,0.7196681600079001,0.6694323987136559,0.6068446063329418,0.73202019109437,0.05023576129424423,True,BOL
2020,ets,0.7196681600079001,0.6773933986062391,0.6262369588324201,0.7285498383800582,0.042274761401660976,True,BOL
2020,arima,0.7196681600079001,0.666097889166486,0.603618066747342,0.7285777115856301,0.05357027084141408,True,BOL
